id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53481682,Solis Super Suite,7805452,Mark,,Old Town,32.74843167780007,-117.1896371693398,Entire home/apt,117,3,1,2021-11-29,1,10,43,1,
53487623,Spacious Modern 2BR- Near SeaWorld | Pool & Gym,326329801,Lawrence,,Bay Park,32.80439,-117.19651,Entire home/apt,168,2,0,,,9,142,0,
53488254,Executive Highrise Condo,72023248,Mark,,Marina,32.71517282723394,-117.17137928417148,Entire home/apt,750,1,0,,,1,338,0,
53490990,Cheerful two bedroom home with garage on premises.,157425421,Manuela,,Rolando,32.76858591135878,-117.04178652509948,Entire home/apt,120,2,5,2021-12-17,5,4,108,5,
53493672,"Dog-Friendly Gem with Free WiFi, Furnished Patio, Private Hot Tub, & Fire Table",111814852,Vacasa California,,Pacific Beach,32.80261777657413,-117.23819953881788,Entire home/apt,320,2,0,,,35,336,0,
53493692,"Gorgeous Coastal Home W/ Lush Backyard, Fast WiFi, Great Location & Large Deck!",111814852,Vacasa California,,Bay Park,32.79228690985814,-117.20240272590657,Entire home/apt,610,2,0,,,35,360,0,
53496123,Bay and Ocean Views - Amazing House,97455615,James,,Pacific Beach,32.80672522942877,-117.22809750255385,Entire home/apt,429,2,0,,,1,172,0,
53496966,🌞 🌊 🌴 Modern 2BD with Pool in Downtown San Diego! 🌴 🌊 🌞,260383802,Sebastian,,East Village,32.71141118438792,-117.15377841662693,Entire home/apt,128,2,2,2021-12-12,2,1,349,2,
53497610,"Spacious 3 BR w/Large Deck, Views & Steps to Beach",117044016,Casey,,Mission Bay,32.762061372282155,-117.2523711383793,Entire home/apt,642,3,0,,,2,159,0,
53499480,La Jolla Apartment Steps Away from Westfield UTC,25320579,Jj,,University City,32.866966609079725,-117.21605921464193,Entire home/apt,210,5,0,,,1,3,0,
53499497,NEW Modern Studio w/Patio - Built in Nov '21,391899603,Yuki,,Mission Bay,32.771589285786774,-117.25125054897516,Entire home/apt,141,2,3,2021-12-16,3,5,147,3,
53510095,Casa Bahía by Boutiq,29098373,Dan,,Bay Park,32.78584986077723,-117.20499509445406,Entire home/apt,521,2,0,,,1,353,0,
53511345,Piece of Paradise!,334030353,Natalie,,Wooded Area,32.72252430181087,-117.25412877458272,Entire home/apt,215,30,0,,,2,364,0,
53512679,1 bedroom 1 sofa bed Boutique Hacienda Style…,410208766,Luis & Martha,,Southcrest,32.68104297842507,-117.10647850739225,Entire home/apt,137,1,0,,,1,354,0,
53513305,2330/B Private Apartment - with Backyard!,11526857,Carlos,,Park West,32.73038,-117.1652,Entire home/apt,129,1,0,,,22,90,0,
53514153,"Modern Apartment, Downtown San Diego, Gaslamp",113472947,San Diego Rentals,,East Village,32.71125025598631,-117.15887404448223,Entire home/apt,156,1,1,2021-11-27,1,68,264,1,
53515471,"Two-Story Ocean View Home w/Deck, Gas Grill, Great Location, Shared Washer/Dryer",111814852,Vacasa California,,La Jolla,32.83693169990065,-117.27888193994434,Entire home/apt,469,3,0,,,35,362,0,
53515491,"Snowbird/Family-Friendly Home with Two Private Decks, Grill, & Free WiFi",111814852,Vacasa California,,Pacific Beach,32.80103610862229,-117.25584108859944,Entire home/apt,340,2,0,,,35,355,0,
53517786,Huge 5bed/5bath with Ocean & Bay View! Sleeps 20!,6688389,Casey,,Mission Bay,32.78424682326758,-117.25223701529457,Entire home/apt,1813,2,0,,,21,178,0,
53520295,Entire stylish 3 bedroom Apartment.,366134019,Samuel,,Mount Hope,32.712177409929964,-117.10990422966312,Entire home/apt,172,2,2,2021-12-19,2,4,88,2,
53520905,San Diego Gaslamp Downtown Studio,423228435,Araceli,,Gaslamp Quarter,32.70909721988354,-117.1597964304693,Entire home/apt,130,30,0,,,1,48,0,
53526430,Exclusive 3 bedroom retreat with spectacular views,43349223,Evan,,Midtown,32.73844264307932,-117.17332635762071,Entire home/apt,335,2,0,,,52,21,0,
53528718,"Ocean View Cottage, bring your whole family 🐶😺",433054118,Pahlevon,,Memorial,32.70109,-117.13541,Entire home/apt,329,1,2,2021-12-10,2,1,128,2,
53529296,2 HOMES 9beds only 2mins from The beach and Bay..,180743055,Rafael,,Pacific Beach,32.79375120102377,-117.24410715056308,Entire home/apt,486,2,0,,,1,352,0,
53533735,Balboa Studio location & 420,433502168,Sidney,,Midtown,32.73891727110622,-117.1606932794883,Entire home/apt,121,2,0,,,2,352,0,
53542115,Single-Level Duplex w/Patio & Steps to Beach,117044016,Casey,,Mission Bay,32.76055078071161,-117.25184851646515,Entire home/apt,353,3,0,,,2,167,0,
53548651,Beach Bungalow 2 Blocks to Bay! Newly Renovated,407386163,West Coast Homestays,,Pacific Beach,32.79638,-117.23167,Entire home/apt,267,3,3,2021-12-19,3,3,259,3,
53554177,拉霍亚单间靠近UCSD La Jolla Bedroom close to UCSD&beach,152099471,Edward,,La Jolla Village,32.85664260027572,-117.2360417673101,Private room,83,15,0,,,2,101,0,
53554272,"CoLiVilla, 
CoWorking / Coliving w/private BD & BA",266847953,Desiree,,Balboa Park,32.716829223737186,-117.14386353412212,Private room,124,1,0,,,1,364,0,
53555879,Cheerful 2-bedroom home with forever views,294935689,Sherry,,Linda Vista,32.79691,-117.17399,Entire home/apt,145,3,0,,,1,50,0,
53557991,Pet Friendly Apartment in Golden Hill w/ Parking,71140380,Madison,,Balboa Park,32.715843322130425,-117.14042129896258,Entire home/apt,116,2,0,,,1,72,0,
53558913,Comfortable 5 bedroom with hot tub & outdoor space,15836945,Julie,,Webster,32.73692516425212,-117.08562013612836,Entire home/apt,425,3,0,,,1,73,0,
53561636,Beach home away from home,323286225,Stacy,,Carmel Valley,32.954345391373124,-117.22624980499539,Entire home/apt,215,2,0,,,2,168,0,
53563185,"4Br Hot Tub Home w/ Patio Dining, 15mins to all SD",433763051,Marisa,,Paradise Hills,32.67478324251624,-117.04970863769486,Entire home/apt,278,1,0,,,1,347,0,
53567879,Downtown in 5 minutes! Centrally located🍺 🌮,415713987,Chris,,Southcrest,32.68538,-117.1024,Entire home/apt,70,1,0,,,2,254,0,
53568829,Modern 4 bedroom spacious home close to beaches.,413961934,Jacob,,Bay Ho,32.81421,-117.19891,Entire home/apt,696,3,0,,,2,356,0,
53569286,1stResorts.com 3 WATER VIEW VILLAS w/3 HOT TUBS!!,302760328,Jacqueline,,Midtown,32.740287625692474,-117.17645935390728,Entire home/apt,3924,1,0,,,8,348,0,
53573405,Lavish Apt w/ New Interior in Hi#10102001010,376471562,Jon & Michelle,,Gaslamp Quarter,32.71280167821842,-117.15933695110185,Entire home/apt,186,2,1,2021-12-09,1,17,257,1,
53573592,Chic Apt! in Historic Bldg+Best #10102001016,376471562,Jon & Michelle,,Gaslamp Quarter,32.71292904141229,-117.15936339457319,Entire home/apt,165,2,0,,,17,266,0,
53574444,SD Penthouse Luxury! New Interior! Historic BLDG!,376471562,Jon & Michelle,,Gaslamp Quarter,32.71461,-117.1597,Entire home/apt,164,2,0,,,17,263,0,
53574817,Master Suite Clean Private Bath King Bed+ Smart TV,34534622,Kyle,,Gateway,32.727095659490985,-117.1067425878272,Private room,71,2,1,2021-12-17,1,4,175,1,
53574857,"Wonderful Stay! Comfy Unit, Fitness Center",422890844,Mark,,Core,32.71741085995053,-117.16401178749118,Private room,1200,1,0,,,1,89,0,
53576263,Luxury Apt in Historic Building/ Heart of Gaslamp,395318064,Chris & Meghan,,Gaslamp Quarter,32.71455,-117.16074,Entire home/apt,161,2,0,,,26,265,0,
53585786,NEW! Updated San Diego Home: Walk to Balboa Park!,126644161,Evolve,,Balboa Park,32.725501381575704,-117.12982080123946,Entire home/apt,216,2,0,,,48,343,0,
53588772,Private comfortable bedroom #4 w shared bathroom,431521709,Hanh,,Mira Mesa,32.90952881017494,-117.13584116578512,Private room,44,1,0,,,1,343,0,
53589603,Upscale 2BR w/ hotel-like amenities in San Diego,359066913,Raquel,,Serra Mesa,32.808507016390095,-117.14076541738788,Entire home/apt,214,30,0,,,25,365,0,
53589726,Entire 1600 sqf beautiful house with canyon view,6061638,Gilles,,Mira Mesa,32.936365255078776,-117.13396791662268,Entire home/apt,242,2,1,2021-12-13,1,1,38,1,
53590405,Easy Living w/ Water Views by 710 Vacation Rentals | BAYSIDECOVE-K823,88168913,710 Vacation,,Mission Bay,32.774557014518045,-117.25025963240131,Entire home/apt,377,1,0,,,202,349,0,
53590468,"Luxury 1 Bedroom Suite, Steps from the sand.",182035416,Shelby,,Mission Bay,32.77685,-117.25345,Entire home/apt,155,2,0,,,2,346,0,
53592037,2021 Forest River Cherokee Grey Wolf Black Label,83513698,Shaun,,Lincoln Park,32.693528961501784,-117.08618224630365,Entire home/apt,124,1,0,,,1,362,0,
53592851,Ocean view 3br/3ba with garage parking/Central AC,9908873,Caroline,,La Jolla,32.81090988620298,-117.25760374292139,Entire home/apt,550,2,0,,,1,350,0,
53594889,Rare cul-de-sac 4 bedroom family home with office,434027228,Gyeongho,,Eastlake Trails,32.63542,-116.94806,Entire home/apt,313,2,1,2021-12-12,1,1,158,1,
53595671,Cozy Pacific Beach remote work bungalow,8950874,Thomas,,Pacific Beach,32.80551923395923,-117.23602082384306,Entire home/apt,260,6,0,,,1,364,0,
53596432,Peaceful and Sophisticated Retro-Modern Apartment,3334501,Steven,,North Hills,32.744739188074284,-117.14513868699255,Entire home/apt,87,2,3,2021-12-12,3,1,139,3,
53597840,Entire place - 2 bd/2ba apt with 3 beds,62320777,Cara,,Rancho Penasquitos,32.95385217212455,-117.10984800649425,Entire home/apt,179,2,0,,,3,168,0,
53600294,Cheerful cosy 3-BR home with stunning ocean views,90938598,Malini,,La Jolla,32.81543360661751,-117.25729760714258,Entire home/apt,600,2,0,,,1,342,0,
53604297,2051 Charming Cottage near Little Italy & Gaslamp!,11526857,Carlos,,Park West,32.727802883670705,-117.16382991784215,Entire home/apt,76,1,0,,,22,87,0,
53604800,NEW Luxury Beach Penthouse - Built in Nov '21,391899603,Yuki,,Mission Bay,32.77169799927398,-117.2519287648354,Entire home/apt,586,3,0,,,5,245,0,
53605485,"Ocean View Home with Private Pool, Deck/Patio, Firepit, & Free WiFi",111814852,Vacasa California,,La Jolla,32.818567332038086,-117.24242505381031,Entire home/apt,720,2,0,,,35,355,0,
53605602,拉霍亚UCSD大卧室La Jolla suite bedroom close to beaches,152099471,Edward,,La Jolla Village,32.85791143017515,-117.23474753653912,Private room,95,30,0,,,2,101,0,
53606001,"Charming 4+Bed,3 Bath Single family Home San Diego",21044971,Dario,,Sunbow,32.612,-117.01617,Entire home/apt,400,4,0,,,1,358,0,
53606117,Boho comfy living AND rental car in one!,111199240,Sunny,,Mission Bay,32.76197,-117.24972,Entire home/apt,114,1,0,,,1,345,0,
53606517,Luxury 2B/2B high rise condo overlooks Petco Park,434111381,Travis,,East Village,32.70974769556524,-117.15896152503196,Entire home/apt,216,30,0,,,1,314,0,
53606923,"Fully furnished, pet friendly 1 Bedrm in Del Mar",122407374,Sara,,Del Mar Heights,32.94748636179554,-117.24877761545919,Entire home/apt,100,30,0,,,1,282,0,
53607067,Prime Location 1 Bedroom Condo Downtown San Diego,431752861,Senem,,East Village,32.71065,-117.15419,Entire home/apt,135,30,0,,,1,263,0,
53608775,Surf City Private 1BR Entire Apt. Oceanfront,361969283,N/A,,Mission Bay,32.78461562466643,-117.25203920336602,Entire home/apt,250,1,0,,,1,180,0,
53610000,Corner Room with Cross Breeze,413513993,Elena,,Sunbow,32.60195,-117.02401,Private room,37,1,0,,,1,90,0,
53611167,East Village San Diego 2 Bedroom,103287459,Fredy,,East Village,32.71062784307149,-117.15028915881663,Entire home/apt,222,2,1,2021-12-12,1,1,170,1,
53613862,Newly Remodeled 3 Bedroom Home,225636253,Corinne,,Grant Hill,32.71315642455747,-117.1261576893912,Entire home/apt,135,30,0,,,1,253,0,
53614630,Casa Cerro 4-bed Paradise Villa w/Pool hot-tub,434179091,Paul,,San Carlos,32.802284,-117.064384,Entire home/apt,579,2,1,2021-12-12,1,1,257,1,
53624508,Cute Quiet Cottage in Central San Diego,261224084,Mary,,Old Town,32.75185,-117.16519,Entire home/apt,90,6,0,,,1,326,0,
53627091,Oceanfront Top Floor 2BD 2 BA See the Sea Complex!,71034539,Irene,,Pacific Beach,32.79475426853454,-117.25577560620697,Private room,250,3,0,,,3,211,0,
53628467,★Cozy Golden Hill Cottage Next To Balboa Park & DT,62715994,Sydney,,Balboa Park,32.71797555988979,-117.13576878094753,Entire home/apt,111,2,3,2021-12-19,3,2,149,3,
53628657,Modern French Country inspired in Mira Mesa,43799832,Maisue,,Mira Mesa,32.919421534778195,-117.14200744382246,Entire home/apt,380,3,0,,,7,21,0,
53628914,"Ocean View Cottage with Private Patio, Shared Deck/Hot Tub/Grills, & Free WiFi",111814852,Vacasa California,,Ocean Beach,32.73896415277688,-117.25435605284002,Entire home/apt,358,2,1,2021-12-06,1,35,357,1,
53628922,"Dog-Friendly Oceanfront Cottage with Ocean View, Shared Hot Tub, and WiFi!",111814852,Vacasa California,,Ocean Beach,32.738865964075124,-117.25412884341124,Entire home/apt,356,2,0,,,35,360,0,
53630648,Beach Break Family Retreat.. an Ocean Beach triplex - great for groups or families.  ,113421970,La Jolla,,Ocean Beach,32.74132834860762,-117.24948878778497,Entire home/apt,610,1,0,,,62,322,0,
53630649,Pacifica View: perched above the town with sprawling views of the Pacific Ocean and San Diego Bay,113421970,La Jolla,,Pacific Beach,32.81501765675344,-117.22582644746015,Entire home/apt,569,1,0,,,62,353,0,
53630998,Steps to beach - cozy Windansea Beach apartment,126537808,Jeff,,La Jolla,32.82740371813187,-117.27826682485389,Entire home/apt,88,1,1,2021-12-02,1,2,31,1,
53632582,Amazing park views 2-bedroom home,31182110,Victor,,City Heights West,32.73066099415163,-117.10728833239168,Entire home/apt,156,3,0,,,1,22,0,
53641335,Luxurious fully furnished 1bd/1bth high rise condo,434315641,Bo,,Little Italy,32.721679428259584,-117.16633580242798,Entire home/apt,239,30,0,,,1,264,0,
53642196,Spacious Studio in Little Italy w 2 Parking Spots!,391964118,Taylor,,Little Italy,32.726835680913275,-117.16950904528828,Entire home/apt,200,3,0,,,3,353,0,
53642670,"Private one bedroom, with private shower",434397927,Carlos,,Southwest,32.6124,-117.07522,Private room,59,1,0,,,1,40,0,
53647750,Casa muy amplia y céntrica,432413300,María Teresa,,Mission Bay,32.54496891962119,-117.001033672682,Private room,72,1,1,2021-12-05,1,1,357,1,
53647762,Contemporary & Chic Downtown 2Story Condo- 1bd/2ba,434438272,Crystal,,East Village,32.71107339716797,-117.15606030740888,Entire home/apt,149,30,0,,,1,269,0,
53647961,Relax Outdoor! Large Backyard w/ Patio & Grill,415856293,Christian,,Memorial,32.706575117272166,-117.12416755001824,Entire home/apt,210,1,0,,,5,159,0,
53648818,Little Italy Rooftop Villa,39665574,Brittini,,Cortez Hill,32.72215,-117.1632,Entire home/apt,180,30,0,,,1,264,0,
53649114,⭐️Spacious Home ⭐️W/ King Bed ⭐️Soaking Tub ⭐️ Coffee,434452647,Eddie,,Otay Ranch,32.62046,-116.98114,Entire home/apt,413,1,0,,,1,82,0,
53651066,Boho Beach cottage 1 block from the water,429851488,Claudia,,Egger Highlands,32.58579502901089,-117.10778721051192,Entire home/apt,204,1,2,2021-12-19,2,1,59,2,
53656688,NEW! Private Ocean Beach Studio w/ Ocean Views!,126644161,Evolve,,Loma Portal,32.74136665085312,-117.2390078727225,Entire home/apt,147,2,1,2021-12-12,1,48,288,1,
53656750,House w/ Large Yard -Banana Trees & Putting Greens,346605156,Alan,,Grant Hill,32.70810011212166,-117.14130218174681,Entire home/apt,262,1,0,,,2,166,0,
53658202,Spacious Home with Amazing Ocean Views! 🏝⛱,21100863,Kelley,,La Jolla,32.81494968573177,-117.24410835174459,Entire home/apt,661,3,0,,,1,141,0,
53659072,Ocean View Cottage with Shared Deck/Hot Tub/Grills & Free WiFi - Dogs Welcome!,111814852,Vacasa California,,Ocean Beach,32.7393011218735,-117.25507772927232,Entire home/apt,355,2,0,,,35,353,0,
53659122,"Ocean View Condo with Patio, Full Kitchen, & WiFi - Snowbird-Friendly!",111814852,Vacasa California,,Ocean Beach,32.7390013823305,-117.25532883447488,Entire home/apt,356,2,0,,,35,335,0,
53665224,Spacious 3 bedroom condo pacific beach,62994274,Vince,,Pacific Beach,32.798815243507654,-117.2427535384179,Entire home/apt,300,3,0,,,2,265,0,
53669953,Lovely 2 BR/2 BA in the heart of Golden Hill!,43129838,Elishia,,Balboa Park,32.71517629057092,-117.13160943466053,Private room,52,28,0,,,1,176,0,
53672767,Beautiful 5bedroom home with Mountain View & 🎄Tree,398026245,Grandeur,,Lake Murray,32.812175138933405,-117.01596213326438,Entire home/apt,400,7,0,,,1,365,0,
53674964,Lovely 3 bedroom condo in the heart of Point Loma,156462157,Stephanie,,Roseville,32.7239134577534,-117.23101224569342,Entire home/apt,174,30,0,,,1,364,0,
53675692,La Jolla Mtn. Retreat,434692833,Daniel,,La Jolla,32.83216526143197,-117.24617380312012,Entire home/apt,606,6,0,,,1,83,0,
53684457,Ocean beach shared home on the hill,23925359,Aj,,Ocean Beach,32.737577589963735,-117.24596075461001,Private room,100,30,0,,,2,354,0,
53685198,PANORAMIC OCEAN VIEW MISSION BEACH HUGE PATIO,434791105,Jeremy,,Mission Bay,32.78565516768588,-117.25299716992471,Entire home/apt,842,2,0,,,1,354,0,
53686294,Upscale just constructed - 3 minutes to the beach.,180163152,Bernard,,Mission Bay,32.791085298340754,-117.2501706489276,Entire home/apt,159,30,0,,,1,324,0,
53687688,"BlueCrush - Cozy CamperVan, Large Bed & More!",48709211,Richard,,Loma Portal,32.74437059929257,-117.2461859471532,Entire home/apt,32,1,0,,,2,348,0,
53689641,Travel Nurses Wanted! Private Bedroom and Bathroom,434576882,Austin,,Mission Valley,32.76912927857509,-117.15547503229679,Private room,69,30,0,,,1,0,0,
53690696,HUGE Mansion Oasis in the hills of San Diego,153938957,Sophia-Rebecca,,San Carlos,32.78969672813511,-117.06146878921695,Entire home/apt,800,4,0,,,2,364,0,
53691210,Private room/bath with W/D and great outdoor space,204203897,Jeff,,City Heights West,32.74736701403258,-117.12037542000651,Private room,52,1,1,2021-12-14,1,1,321,1,
53696110,Balboa Park 22-420 Friendly,433502168,Sidney,,Midtown,32.73689406372168,-117.16077237100559,Entire home/apt,97,1,0,,,2,83,0,
53700790,Cute Comfortable Holiday Home near all!,81332042,Jamie,,Grant Hill,32.70746153083984,-117.13828033134232,Entire home/apt,96,3,0,,,1,21,0,
53701417,Spanish Charm in South Park/SLEEPS 10!,10890802,Andy,,South Park,32.72918405744299,-117.12652637041415,Entire home/apt,270,2,0,,,2,60,0,
53701701,OceanFront 1BD1BA Condo in Pacific Beach San Diego,71034539,Irene,,Pacific Beach,32.80124697232935,-117.2589802951838,Entire home/apt,182,3,0,,,3,169,0,
53702106,Wyndham Harbour Lights - Studio,194953121,,,Gaslamp Quarter,32.713963958324555,-117.15934281646685,Entire home/apt,408,2,0,,,11,337,0,
53702109,Club Wyndham Harbour Lights - Studio,194953121,,,East Village,32.714280113433325,-117.15930978073962,Entire home/apt,408,2,0,,,11,337,0,
53702111,Club Wyndham Harbour Lights - Studio,194953121,,,East Village,32.714250894485794,-117.15931035891165,Entire home/apt,408,2,0,,,11,335,0,
53702112,Club Wyndham Harbour Lights - Studio,194953121,,,Gaslamp Quarter,32.71528674135239,-117.16080907246337,Entire home/apt,408,2,0,,,11,338,0,
53702113,Club Wyndham Harbour Lights - Studio,194953121,,,Gaslamp Quarter,32.714152158334166,-117.16047582723516,Entire home/apt,408,2,0,,,11,335,0,
53702115,Club Wyndham Harbour Lights - Studio,194953121,,,Gaslamp Quarter,32.71401735404943,-117.15960824502822,Entire home/apt,408,2,0,,,11,335,0,
53702116,Club Wyndham Harbour Lights - Studio,194953121,,,Gaslamp Quarter,32.714086809029084,-117.16063634135432,Entire home/apt,408,2,0,,,11,335,0,
53702120,Club Wyndham Harbour Lights - Studio,194953121,,,Gaslamp Quarter,32.71565008244376,-117.16079905166528,Entire home/apt,408,2,0,,,11,335,0,
53702760,***One-of-a-Kind Studio in the Heart of SD***,16446745,Moira,,North Hills,32.753175449446935,-117.14058278044536,Entire home/apt,97,2,2,2021-12-18,2,1,115,2,
53703435,Private 1bd OCEAN VIEW room steps from beach in OB,9508257,Astha,,Ocean Beach,32.74701729300432,-117.25345506259751,Private room,75,1,0,,,2,8,0,
53707467,"Amazing 3d/2ba Home, Close to All SD Has to Offer!",400322128,Marco,,Serra Mesa,32.794685329553,-117.12189617140268,Entire home/apt,291,3,1,2021-12-17,1,2,155,1,
53707854,Beach House getaway,57205518,James,,La Jolla,32.829831241770464,-117.27516194968612,Entire home/apt,250,30,0,,,1,157,0,
53709287,"4 bedroom, 3 Min From Naval Base & DT San Diego!",434998859,Chayane,,Memorial,32.698066398559575,-117.13321835531531,Entire home/apt,212,1,0,,,1,355,0,
53718001,"Stylish Coastal Gem W/ Shared Hot Tub, Ocean Views, Perfect Location & WiFi!",111814852,Vacasa California,,Ocean Beach,32.73719983389816,-117.25520404150764,Entire home/apt,358,2,0,,,35,356,0,
